game,bet_type,prob,dec,ev_per_$,kelly_frac,stake_$,stake_reflected,profit,away_team,home_team
TB@CAR,away_spread,0.5404158381406343,2.0,0.0808316762812686,0.012124751442190296,1.21,1.21,0.0,TB,CAR
TB@CAR,over,0.5545473564034051,1.8928571428571428,0.049678924620731,0.0027820197787609413,0.28,0.28,0.0,TB,CAR
TB@CAR,under,0.4454526435965948,1.925925925925926,-0.1420912049250765,0.0,0.0,0.0,0.0,TB,CAR
BUF@CLE,home_ml,0.1904393067741579,5.25,-0.0001936394356708,0.0,0.0,0.0,0.0,BUF,CLE
BUF@CLE,away_ml,0.8095606932258421,1.1739130434782608,-0.049646142734881,0.0,0.0,0.0,0.0,BUF,CLE
BUF@CLE,home_spread,0.4607673224599106,1.9090909090909087,-0.1203532934856251,0.0,0.0,0.0,0.0,BUF,CLE
BUF@CLE,away_spread,0.5392326775400894,1.9090909090909087,0.0294442025765343,0.004858293425128133,0.49,0.49,0.0,BUF,CLE
BUF@CLE,over,0.7566447124877872,1.9803921568627447,0.4984532541424805,0.0254211159612665,2.54,2.54,0.0,BUF,CLE
BUF@CLE,under,0.2433552875122128,1.847457627118644,-0.550411417985912,0.0,0.0,0.0,0.0,BUF,CLE
LAC@DAL,home_ml,0.333128295414371,1.819672131147541,-0.3938157247377838,0.0,0.0,0.0,0.0,LAC,DAL
LAC@DAL,away_ml,0.6668717045856289,2.02,0.3470808432629705,0.085068834133081,8.51,8.51,0.0,LAC,DAL
LAC@DAL,home_spread,0.2937706668077815,1.9523809523809523,-0.4264477457562361,0.0,0.0,0.0,0.0,LAC,DAL
LAC@DAL,away_spread,0.7062293331922185,1.869565217391304,0.3203417968376257,0.05525895995449044,5.53,5.53,0.0,LAC,DAL
LAC@DAL,over,0.4348999649502163,1.847457627118644,-0.1965407427190919,0.0,0.0,0.0,0.0,LAC,DAL
LAC@DAL,under,0.5651000350497837,1.9803921568627447,0.119119677255454,0.006075103540028141,0.61,0.61,0.0,LAC,DAL
CIN@MIA,home_ml,0.6594996944211255,2.7,0.780649174937039,0.1148013492554469,11.48,11.48,0.0,CIN,MIA
CIN@MIA,away_ml,0.34050030557887445,1.4878048780487805,-0.4934019843826502,0.0,0.0,0.0,0.0,CIN,MIA
CIN@MIA,home_spread,0.7486849914438388,2.0,0.4973699828876776,0.07460549743315165,7.46,7.46,0.0,CIN,MIA
CIN@MIA,away_spread,0.2513150085561612,1.8333333333333333,-0.5392558176470378,0.0,0.0,0.0,0.0,CIN,MIA
CIN@MIA,over,0.3202700379439923,1.925925925925926,-0.3831836306263851,0.0,0.0,0.0,0.0,CIN,MIA
CIN@MIA,under,0.6797299620560077,1.8928571428571428,0.2866317138917287,0.016051375977936808,1.61,1.61,0.0,CIN,MIA
NYJ@NO,home_ml,0.7673761575128496,1.3355704697986577,0.0248849352017253,0.01853927672528535,1.85,1.85,0.0,NYJ,NO
NYJ@NO,away_ml,0.2326238424871504,3.4,-0.2090789355436886,0.0,0.0,0.0,0.0,NYJ,NO
NYJ@NO,home_spread,0.5982235590387702,1.869565217391304,0.1184179582029181,0.020427097790003363,2.04,2.04,0.0,NYJ,NO
NYJ@NO,away_spread,0.4017764409612298,1.9523809523809523,-0.2155793295518847,0.0,0.0,0.0,0.0,NYJ,NO
NYJ@NO,over,0.6235753861578962,1.869565217391304,0.1658148523821536,0.009534354011973833,0.95,0.95,0.0,NYJ,NO
NYJ@NO,under,0.3764246138421038,1.9523809523809523,-0.2650757539273212,0.0,0.0,0.0,0.0,NYJ,NO
MIN@NYG,home_ml,0.3862487673486691,2.24,-0.1348027611389811,0.0,0.0,0.0,0.0,MIN,NYG
MIN@NYG,away_ml,0.6137512326513309,1.6756756756756757,0.0284480114697977,0.010525764243825168,1.05,1.05,0.0,MIN,NYG
MIN@NYG,home_spread,0.4586146800439223,1.9803921568627447,-0.0917630846188988,0.0,0.0,0.0,0.0,MIN,NYG
MIN@NYG,away_spread,0.5413853199560776,1.847457627118644,0.000186438562923,3.299962563738029e-05,0.0,0.0,0.0,MIN,NYG
MIN@NYG,over,0.6388070294596772,1.9523809523809523,0.2471946765641315,0.012977720519616907,1.3,1.3,0.0,MIN,NYG
MIN@NYG,under,0.3611929705403228,1.869565217391304,-0.3247261855115704,0.0,0.0,0.0,0.0,MIN,NYG
KC@TEN,home_ml,0.1560631136343244,2.54,-0.6035996913688159,0.0,0.0,0.0,0.0,KC,TEN
KC@TEN,away_ml,0.8439368863656755,1.5405405405405406,0.3001189871038786,0.13880503153554383,13.88,13.88,0.0,KC,TEN
KC@TEN,home_spread,0.2261724826553937,1.8333333333333333,-0.5853504484651115,0.0,0.0,0.0,0.0,KC,TEN
KC@TEN,away_spread,0.7738275173446063,2.0,0.5476550346892126,0.08214825520338188,8.21,8.21,0.0,KC,TEN
KC@TEN,over,0.768815328485676,1.9090909090909087,0.4677383543817451,0.025725609490995976,2.57,2.57,0.0,KC,TEN
KC@TEN,under,0.2311846715143239,1.9090909090909087,-0.558647445290836,0.0,0.0,0.0,0.0,KC,TEN
ATL@ARI,home_ml,0.4140634443142836,2.24,-0.0724978847360046,0.0,0.0,0.0,0.0,ATL,ARI
ATL@ARI,away_ml,0.5859365556857163,1.6756756756756757,-0.0181603661482591,0.0,0.0,0.0,0.0,ATL,ARI
ATL@ARI,home_spread,0.4872681882890829,1.9523809523809523,-0.0486668704832191,0.0,0.0,0.0,0.0,ATL,ARI
ATL@ARI,away_spread,0.5127318117109171,1.869565217391304,-0.041414438975242,0.0,0.0,0.0,0.0,ATL,ARI
ATL@ARI,over,0.4256613995388782,1.869565217391304,-0.2041982530360102,0.0,0.0,0.0,0.0,ATL,ARI
ATL@ARI,under,0.5743386004611217,1.9523809523809523,0.121327743757428,0.006369706547264974,0.64,0.64,0.0,ATL,ARI
JAX@DEN,home_ml,0.6148924720605613,1.5714285714285714,-0.0337404010476893,0.0,0.0,0.0,0.0,JAX,DEN
JAX@DEN,away_ml,0.3851075279394387,2.45,-0.056486556548375,0.0,0.0,0.0,0.0,JAX,DEN
JAX@DEN,home_spread,0.5130966555797912,2.0,0.0261933111595824,0.003928996673937368,0.39,0.39,0.0,JAX,DEN
JAX@DEN,away_spread,0.4869033444202088,1.8333333333333333,-0.1073438685629505,0.0,0.0,0.0,0.0,JAX,DEN
JAX@DEN,over,0.7336640437347226,1.8928571428571428,0.3887212256407248,0.021768388635880598,2.18,2.18,0.0,JAX,DEN
JAX@DEN,under,0.2663359562652774,1.925925925925926,-0.4870566768224287,0.0,0.0,0.0,0.0,JAX,DEN
PIT@DET,home_ml,0.6822916414818343,1.2352941176470589,-0.157169148757734,0.0,0.0,0.0,0.0,PIT,DET
PIT@DET,away_ml,0.3177083585181657,4.3,0.3661459416281125,0.027738328911220647,2.77,2.77,0.0,PIT,DET
PIT@DET,home_spread,0.4675464598747212,1.869565217391304,-0.1258914011037821,0.0,0.0,0.0,0.0,PIT,DET
PIT@DET,away_spread,0.5324535401252788,1.9523809523809523,0.0395521497684013,0.006229463588523218,0.62,0.62,0.0,PIT,DET
PIT@DET,over,0.403431080349066,1.9523809523809523,-0.2123488431280139,0.0,0.0,0.0,0.0,PIT,DET
PIT@DET,under,0.596568919650934,1.869565217391304,0.1153245019560937,0.0066311588624753896,0.66,0.66,0.0,PIT,DET
LV@HOU,home_ml,0.9216496285246216,1.0625,-0.0207472696925894,0.0,0.0,0.0,0.0,LV,HOU
LV@HOU,away_ml,0.07835037147537838,10.0,-0.2164962852462173,0.0,0.0,0.0,0.0,LV,HOU
LV@HOU,home_spread,0.6338927785070638,1.9523809523809523,0.2376001866090293,0.037422029390922124,3.74,3.74,0.0,LV,HOU
LV@HOU,away_spread,0.3661072214929362,1.869565217391304,-0.3155386728610324,0.0,0.0,0.0,0.0,LV,HOU
LV@HOU,over,0.7437812973883051,1.9090909090909087,0.4199461131958553,0.023097036225772034,2.31,2.31,0.0,LV,HOU
LV@HOU,under,0.2562187026116949,1.9090909090909087,-0.5108552041049461,0.0,0.0,0.0,0.0,LV,HOU
NE@BAL,home_ml,0.3243458641709472,1.5405405405405406,-0.5003320470880002,0.0,0.0,0.0,0.0,NE,BAL
NE@BAL,away_ml,0.6756541358290529,2.54,0.716161505005794,0.11625998457886272,11.63,11.63,0.0,NE,BAL
NE@BAL,home_spread,0.237354057938383,1.9523809523809523,-0.536594458310776,0.0,0.0,0.0,0.0,NE,BAL
NE@BAL,away_spread,0.762645942061617,1.869565217391304,0.4258163264630229,0.07345331631487144,7.35,7.35,0.0,NE,BAL
NE@BAL,over,0.6002772322440012,1.925925925925926,0.1560894843217801,0.008428832153376127,0.84,0.84,0.0,NE,BAL
NE@BAL,under,0.3997227677559988,1.8928571428571428,-0.2433819038904308,0.0,0.0,0.0,0.0,NE,BAL
SF@IND,home_ml,0.5903356800582064,2.85,0.6824566881658881,0.09222387677917407,9.22,9.22,0.0,SF,IND
SF@IND,away_ml,0.40966431994179364,1.4444444444444444,-0.4082626489729647,0.0,0.0,0.0,0.0,SF,IND
SF@IND,home_spread,0.7128540546259217,1.869565217391304,0.3327271456049838,0.05739543261685971,5.74,5.74,0.0,SF,IND
SF@IND,away_spread,0.28714594537407834,1.9523809523809523,-0.439381725698228,0.0,0.0,0.0,0.0,SF,IND
SF@IND,over,0.6690728271610556,1.9803921568627447,0.3250265792797376,0.016576355543266617,1.66,1.66,0.0,SF,IND
SF@IND,under,0.3309271728389443,1.847457627118644,-0.3886260705178825,0.0,0.0,0.0,0.0,SF,IND
